State,District,Year,Quater,Insurance_count,Insurance_amount
maharashtra,nashik district,2021,1,3381,1857949.0
maharashtra,akola district,2021,1,429,163961.0
maharashtra,yavatmal district,2021,1,562,259090.0
maharashtra,aurangabad district,2021,1,2514,903043.0
maharashtra,amravati district,2021,1,1094,530040.0
maharashtra,washim district,2021,1,225,93567.0
maharashtra,sangli district,2021,1,636,391726.0
maharashtra,gadchiroli district,2021,1,141,58885.0
maharashtra,raigad district,2021,1,1811,1375948.0
maharashtra,palghar district,2021,1,1446,1063515.0
maharashtra,jalna district,2021,1,674,288602.0
maharashtra,gondia district,2021,1,222,126901.0
maharashtra,ahmednagar district,2021,1,2121,833980.0
maharashtra,pune district,2021,1,10913,6482027.0
maharashtra,beed district,2021,1,832,405022.0
maharashtra,satara district,2021,1,936,636982.0
maharashtra,jalgaon district,2021,2,1585,986475.0
maharashtra,latur district,2021,2,1022,569472.0
maharashtra,thane district,2021,2,7446,5734857.0
maharashtra,bhandara district,2021,2,324,247736.0
maharashtra,nandurbar district,2021,2,410,221163.0
maharashtra,chandrapur district,2021,2,841,635709.0
maharashtra,kolhapur district,2021,2,1639,1046476.0
maharashtra,solapur district,2021,2,2417,1483185.0
maharashtra,mumbai district,2021,2,2001,1561381.0
maharashtra,sindhudurg district,2021,2,245,258089.0
maharashtra,dhule district,2021,2,788,510317.0
maharashtra,wardha district,2021,2,355,224636.0
maharashtra,parbhani district,2021,2,865,416117.0
maharashtra,mumbai suburban district,2021,2,5293,3659655.0
maharashtra,hingoli district,2021,2,340,231624.0
maharashtra,ratnagiri district,2021,2,463,434817.0
maharashtra,nanded district,2021,2,1126,741452.0
maharashtra,osmanabad district,2021,2,583,405599.0
maharashtra,nagpur district,2021,2,3864,2683877.0
maharashtra,buldhana district,2021,2,969,523648.0
maharashtra,nashik district,2021,2,4607,2827696.0
maharashtra,akola district,2021,2,471,290035.0
maharashtra,yavatmal district,2021,2,644,428570.0
maharashtra,aurangabad district,2021,2,3162,1752774.0
maharashtra,amravati district,2021,2,1363,764259.0
maharashtra,washim district,2021,2,310,176345.0
maharashtra,sangli district,2021,2,962,652782.0
maharashtra,gadchiroli district,2021,2,227,168919.0
maharashtra,raigad district,2021,2,2219,1802764.0
maharashtra,palghar district,2021,2,2152,1598936.0
maharashtra,jalna district,2021,2,1024,522403.0
maharashtra,gondia district,2021,2,325,235931.0
maharashtra,ahmednagar district,2021,2,3355,2145197.0
maharashtra,pune district,2021,2,14949,9422249.0
maharashtra,beed district,2021,2,975,552450.0
maharashtra,satara district,2021,2,1060,845508.0
maharashtra,jalgaon district,2021,3,1196,864613.0
maharashtra,latur district,2021,3,649,405314.0
maharashtra,thane district,2021,3,7829,6194341.0
maharashtra,bhandara district,2021,3,290,294374.0
maharashtra,nandurbar district,2021,3,231,197492.0
maharashtra,chandrapur district,2021,3,569,475396.0
maharashtra,kolhapur district,2021,3,1254,846082.0
maharashtra,solapur district,2021,3,1287,1037793.0
maharashtra,mumbai district,2021,3,2116,1824585.0
maharashtra,sindhudurg district,2021,3,228,270341.0
maharashtra,dhule district,2021,3,484,340402.0
maharashtra,wardha district,2021,3,221,201396.0
maharashtra,parbhani district,2021,3,463,219056.0
maharashtra,mumbai suburban district,2021,3,5520,4552921.0
maharashtra,hingoli district,2021,3,150,96533.0
maharashtra,ratnagiri district,2021,3,375,420463.0
maharashtra,nanded district,2021,3,724,487054.0
maharashtra,osmanabad district,2021,3,343,269790.0
maharashtra,nagpur district,2021,3,2795,2376913.0
maharashtra,buldhana district,2021,3,767,395363.0
maharashtra,nashik district,2021,3,2807,2230871.0
maharashtra,akola district,2021,3,288,174931.0
maharashtra,yavatmal district,2021,3,433,350814.0
maharashtra,aurangabad district,2021,3,2212,1245983.0
maharashtra,amravati district,2021,3,693,536914.0
maharashtra,washim district,2021,3,169,94411.0
maharashtra,sangli district,2021,3,736,587672.0
maharashtra,gadchiroli district,2021,3,155,146470.0
maharashtra,raigad district,2021,3,1768,1718085.0
maharashtra,palghar district,2021,3,1709,1457172.0
maharashtra,jalna district,2021,3,400,166177.0
maharashtra,gondia district,2021,3,310,319064.0
maharashtra,ahmednagar district,2021,3,1509,1140977.0
maharashtra,pune district,2021,3,9943,8127896.0
maharashtra,beed district,2021,3,646,430082.0
maharashtra,satara district,2021,3,999,815566.0
maharashtra,jalgaon district,2021,4,1560,1940692.0
maharashtra,latur district,2021,4,1016,1160431.0
maharashtra,thane district,2021,4,13362,13856390.0
maharashtra,bhandara district,2021,4,469,620119.0
maharashtra,nandurbar district,2021,4,322,460722.0
maharashtra,chandrapur district,2021,4,957,1276669.0
maharashtra,kolhapur district,2021,4,1807,2371006.0
maharashtra,solapur district,2021,4,2839,3265540.0
maharashtra,mumbai district,2021,4,3563,3541155.0
maharashtra,sindhudurg district,2021,4,434,663720.0
maharashtra,dhule district,2021,4,576,708668.0
maharashtra,wardha district,2021,4,391,586904.0
maharashtra,parbhani district,2021,4,497,444446.0
maharashtra,mumbai suburban district,2021,4,9319,9168680.0
maharashtra,hingoli district,2021,4,202,202315.0
maharashtra,ratnagiri district,2021,4,560,835222.0
maharashtra,nanded district,2021,4,995,977696.0
maharashtra,osmanabad district,2021,4,507,636346.0
maharashtra,nagpur district,2021,4,4924,5775357.0
maharashtra,buldhana district,2021,4,846,809103.0
maharashtra,nashik district,2021,4,3996,4883186.0
maharashtra,akola district,2021,4,510,608474.0
maharashtra,yavatmal district,2021,4,630,735141.0
maharashtra,aurangabad district,2021,4,2580,2341427.0
maharashtra,amravati district,2021,4,1046,1501848.0
maharashtra,washim district,2021,4,204,241233.0
maharashtra,sangli district,2021,4,1065,1557560.0
maharashtra,gadchiroli district,2021,4,258,366226.0
maharashtra,raigad district,2021,4,2900,3785506.0
maharashtra,palghar district,2021,4,2927,3095452.0
maharashtra,jalna district,2021,4,548,511876.0
maharashtra,gondia district,2021,4,402,563953.0
maharashtra,ahmednagar district,2021,4,1943,2129337.0
maharashtra,pune district,2021,4,16039,18693479.0
maharashtra,beed district,2021,4,822,1012325.0
maharashtra,satara district,2021,4,1407,1934023.0
maharashtra,jalgaon district,2022,1,1410,2149096.0
maharashtra,latur district,2022,1,1061,1538194.0
maharashtra,thane district,2022,1,14272,16536659.0
maharashtra,bhandara district,2022,1,359,650491.0
maharashtra,nandurbar district,2022,1,305,546933.0
maharashtra,chandrapur district,2022,1,1125,1796858.0
maharashtra,kolhapur district,2022,1,1815,3158332.0
maharashtra,solapur district,2022,1,4282,5201915.0
maharashtra,mumbai district,2022,1,4159,4477237.0
maharashtra,sindhudurg district,2022,1,447,780313.0
maharashtra,dhule district,2022,1,525,940795.0
maharashtra,wardha district,2022,1,440,708586.0
maharashtra,parbhani district,2022,1,375,458862.0
maharashtra,mumbai suburban district,2022,1,10457,11756037.0
maharashtra,hingoli district,2022,1,217,313405.0
maharashtra,ratnagiri district,2022,1,821,1224460.0
maharashtra,nanded district,2022,1,880,1194883.0
maharashtra,osmanabad district,2022,1,437,768384.0
maharashtra,nagpur district,2022,1,6568,8328077.0
maharashtra,buldhana district,2022,1,548,917050.0
maharashtra,nashik district,2022,1,3412,5438097.0
maharashtra,akola district,2022,1,401,618148.0
maharashtra,yavatmal district,2022,1,583,874592.0
maharashtra,aurangabad district,2022,1,1905,2477811.0
maharashtra,amravati district,2022,1,1089,1731512.0
maharashtra,washim district,2022,1,163,214935.0
maharashtra,sangli district,2022,1,922,1798327.0
maharashtra,gadchiroli district,2022,1,243,433354.0
maharashtra,raigad district,2022,1,3236,4805540.0
maharashtra,palghar district,2022,1,3179,4035103.0
maharashtra,jalna district,2022,1,427,584157.0
maharashtra,gondia district,2022,1,375,752465.0
maharashtra,ahmednagar district,2022,1,1498,2370143.0
maharashtra,pune district,2022,1,17790,24312875.0
maharashtra,beed district,2022,1,744,973322.0
maharashtra,satara district,2022,1,1545,2544980.0
maharashtra,jalgaon district,2022,2,1270,1784469.0
maharashtra,latur district,2022,2,875,1180019.0
maharashtra,thane district,2022,2,12306,14514282.0
maharashtra,bhandara district,2022,2,310,503043.0
maharashtra,nandurbar district,2022,2,310,620354.0
maharashtra,chandrapur district,2022,2,912,1421979.0
maharashtra,kolhapur district,2022,2,1714,2813708.0
maharashtra,solapur district,2022,2,1996,2751216.0
maharashtra,mumbai district,2022,2,3914,4071523.0
maharashtra,sindhudurg district,2022,2,433,889395.0
maharashtra,dhule district,2022,2,540,809964.0
maharashtra,wardha district,2022,2,366,569495.0
maharashtra,parbhani district,2022,2,324,367858.0
maharashtra,mumbai suburban district,2022,2,9944,10743651.0
maharashtra,hingoli district,2022,2,173,221227.0
maharashtra,ratnagiri district,2022,2,644,1003623.0
maharashtra,nanded district,2022,2,781,983825.0
maharashtra,osmanabad district,2022,2,375,597547.0
maharashtra,nagpur district,2022,2,5933,7435720.0
maharashtra,buldhana district,2022,2,572,794419.0
maharashtra,nashik district,2022,2,3745,5525097.0
maharashtra,akola district,2022,2,383,557549.0
maharashtra,yavatmal district,2022,2,457,708513.0
maharashtra,aurangabad district,2022,2,1695,2140266.0
maharashtra,amravati district,2022,2,1091,1483074.0
maharashtra,washim district,2022,2,189,325669.0
maharashtra,sangli district,2022,2,961,1712238.0
maharashtra,gadchiroli district,2022,2,208,367660.0
maharashtra,raigad district,2022,2,2914,4274798.0
maharashtra,palghar district,2022,2,2860,3354545.0
maharashtra,jalna district,2022,2,391,474300.0
maharashtra,gondia district,2022,2,322,516395.0
maharashtra,ahmednagar district,2022,2,1450,2250896.0
maharashtra,pune district,2022,2,18712,24072589.0
maharashtra,beed district,2022,2,613,796168.0
maharashtra,satara district,2022,2,1252,1966860.0
maharashtra,jalgaon district,2022,3,1406,2095347.0
maharashtra,latur district,2022,3,1213,1560802.0
maharashtra,thane district,2022,3,13402,15693837.0
maharashtra,bhandara district,2022,3,512,774688.0
maharashtra,nandurbar district,2022,3,278,560241.0
maharashtra,chandrapur district,2022,3,1061,1571507.0
maharashtra,kolhapur district,2022,3,1686,2611811.0
maharashtra,solapur district,2022,3,2464,3354047.0
maharashtra,mumbai district,2022,3,4339,4534700.0
maharashtra,sindhudurg district,2022,3,440,698895.0
maharashtra,dhule district,2022,3,610,843391.0
maharashtra,wardha district,2022,3,430,631335.0
maharashtra,parbhani district,2022,3,370,428203.0
maharashtra,mumbai suburban district,2022,3,11136,11840245.0
maharashtra,hingoli district,2022,3,225,300122.0
maharashtra,ratnagiri district,2022,3,789,1244929.0
maharashtra,nanded district,2022,3,1048,1231006.0
maharashtra,osmanabad district,2022,3,456,676086.0
maharashtra,nagpur district,2022,3,6993,8397314.0
maharashtra,buldhana district,2022,3,734,935635.0
maharashtra,nashik district,2022,3,4029,5861346.0
maharashtra,akola district,2022,3,462,615704.0
maharashtra,yavatmal district,2022,3,565,958314.0
maharashtra,aurangabad district,2022,3,2318,2587715.0
maharashtra,amravati district,2022,3,1337,1719713.0
maharashtra,washim district,2022,3,255,310419.0
maharashtra,sangli district,2022,3,965,1739650.0
maharashtra,gadchiroli district,2022,3,249,456816.0
maharashtra,raigad district,2022,3,3201,4376980.0
maharashtra,palghar district,2022,3,3351,3849266.0
maharashtra,jalna district,2022,3,524,533938.0
maharashtra,gondia district,2022,3,408,655234.0
maharashtra,ahmednagar district,2022,3,1880,2485064.0
maharashtra,pune district,2022,3,19899,24823260.0
maharashtra,beed district,2022,3,775,971755.0
maharashtra,satara district,2022,3,1148,1905893.0
maharashtra,jalgaon district,2022,4,1799,2793144.0
maharashtra,latur district,2022,4,1372,1999046.0
maharashtra,thane district,2022,4,20282,24614041.0
maharashtra,bhandara district,2022,4,606,1107669.0
maharashtra,nandurbar district,2022,4,424,893402.0
maharashtra,chandrapur district,2022,4,1432,2406558.0
maharashtra,kolhapur district,2022,4,2428,4332767.0
maharashtra,solapur district,2022,4,3838,5560713.0
maharashtra,mumbai district,2022,4,5857,6447594.0
maharashtra,sindhudurg district,2022,4,604,1239446.0
maharashtra,dhule district,2022,4,772,1171797.0
maharashtra,wardha district,2022,4,989,1438515.0
maharashtra,parbhani district,2022,4,513,758986.0
maharashtra,mumbai suburban district,2022,4,16192,18884324.0
maharashtra,hingoli district,2022,4,236,275612.0
maharashtra,ratnagiri district,2022,4,978,1832093.0
maharashtra,nanded district,2022,4,1376,1743570.0
maharashtra,osmanabad district,2022,4,589,1129877.0
maharashtra,nagpur district,2022,4,8811,11940400.0
maharashtra,buldhana district,2022,4,860,1332394.0
maharashtra,nashik district,2022,4,5371,8785824.0
maharashtra,akola district,2022,4,629,1069007.0
maharashtra,yavatmal district,2022,4,782,1415444.0
maharashtra,aurangabad district,2022,4,2830,4070884.0
maharashtra,amravati district,2022,4,1797,2746860.0
maharashtra,washim district,2022,4,291,427885.0
maharashtra,sangli district,2022,4,1236,2443988.0
maharashtra,gadchiroli district,2022,4,305,471075.0
maharashtra,raigad district,2022,4,5108,7544340.0
maharashtra,palghar district,2022,4,4574,5754546.0
maharashtra,jalna district,2022,4,637,922530.0
maharashtra,gondia district,2022,4,494,839559.0
maharashtra,ahmednagar district,2022,4,2341,3678152.0
maharashtra,pune district,2022,4,27018,38292195.0
maharashtra,beed district,2022,4,913,1405508.0
maharashtra,satara district,2022,4,1616,3145903.0
maharashtra,jalgaon district,2023,1,1420,2441608.0
maharashtra,latur district,2023,1,1348,2103354.0
maharashtra,thane district,2023,1,18419,23430698.0
maharashtra,bhandara district,2023,1,537,1057884.0
maharashtra,nandurbar district,2023,1,360,981702.0
maharashtra,chandrapur district,2023,1,1457,2302074.0
maharashtra,kolhapur district,2023,1,1873,3738802.0
maharashtra,solapur district,2023,1,4226,5931789.0
maharashtra,mumbai district,2023,1,5742,6476060.0
maharashtra,sindhudurg district,2023,1,493,1022091.0
maharashtra,dhule district,2023,1,570,1153188.0
maharashtra,wardha district,2023,1,628,1177841.0
maharashtra,parbhani district,2023,1,386,563749.0
maharashtra,mumbai suburban district,2023,1,14976,17928673.0
maharashtra,hingoli district,2023,1,229,350076.0
maharashtra,ratnagiri district,2023,1,754,1255031.0
maharashtra,nanded district,2023,1,1145,1805832.0
maharashtra,osmanabad district,2023,1,455,1262791.0
maharashtra,nagpur district,2023,1,8255,11655922.0
maharashtra,buldhana district,2023,1,632,1271021.0
maharashtra,nashik district,2023,1,4297,8048628.0
maharashtra,akola district,2023,1,366,758230.0
maharashtra,yavatmal district,2023,1,612,1173227.0
maharashtra,aurangabad district,2023,1,2195,3540538.0
maharashtra,amravati district,2023,1,1516,2526011.0
maharashtra,washim district,2023,1,234,444798.0
maharashtra,sangli district,2023,1,1036,2625284.0
maharashtra,gadchiroli district,2023,1,284,513626.0
maharashtra,raigad district,2023,1,4414,6867288.0
maharashtra,palghar district,2023,1,3830,5308543.0
maharashtra,jalna district,2023,1,441,704832.0
maharashtra,gondia district,2023,1,457,791611.0
maharashtra,ahmednagar district,2023,1,1659,3286610.0
maharashtra,pune district,2023,1,24852,37388150.0
maharashtra,beed district,2023,1,675,1414539.0
maharashtra,satara district,2023,1,1401,3294147.0
maharashtra,jalgaon district,2023,2,1226,2226295.0
maharashtra,latur district,2023,2,1194,1819922.0
maharashtra,thane district,2023,2,15403,20442020.0
maharashtra,bhandara district,2023,2,469,802021.0
maharashtra,nandurbar district,2023,2,332,913542.0
maharashtra,chandrapur district,2023,2,1053,1771898.0
maharashtra,kolhapur district,2023,2,1841,3816333.0
maharashtra,solapur district,2023,2,3078,4848042.0
maharashtra,mumbai district,2023,2,4859,6032079.0
maharashtra,sindhudurg district,2023,2,489,1115441.0
maharashtra,dhule district,2023,2,624,1158200.0
maharashtra,wardha district,2023,2,525,878687.0
maharashtra,parbhani district,2023,2,405,613279.0
maharashtra,mumbai suburban district,2023,2,12717,15575502.0
maharashtra,hingoli district,2023,2,203,348612.0
maharashtra,ratnagiri district,2023,2,763,1464246.0
maharashtra,nanded district,2023,2,1019,1524259.0
maharashtra,osmanabad district,2023,2,511,1153510.0
maharashtra,nagpur district,2023,2,6951,10373645.0
maharashtra,buldhana district,2023,2,608,1162143.0
maharashtra,nashik district,2023,2,4343,8234879.0
maharashtra,akola district,2023,2,435,865486.0
maharashtra,yavatmal district,2023,2,580,1081789.0
maharashtra,aurangabad district,2023,2,2161,3446846.0
maharashtra,amravati district,2023,2,1318,2292611.0
maharashtra,washim district,2023,2,191,356151.0
maharashtra,sangli district,2023,2,1056,2502814.0
maharashtra,gadchiroli district,2023,2,290,638256.0
maharashtra,raigad district,2023,2,4134,6846437.0
maharashtra,palghar district,2023,2,3310,4531574.0
maharashtra,jalna district,2023,2,490,760236.0
maharashtra,gondia district,2023,2,392,725052.0
maharashtra,ahmednagar district,2023,2,1801,3561394.0
maharashtra,pune district,2023,2,25943,39373541.0
maharashtra,beed district,2023,2,709,1259134.0
maharashtra,satara district,2023,2,1331,2787523.0
maharashtra,jalgaon district,2023,3,1417,2394037.0
maharashtra,latur district,2023,3,1430,2135056.0
maharashtra,thane district,2023,3,14544,18428928.0
maharashtra,bhandara district,2023,3,578,900874.0
maharashtra,nandurbar district,2023,3,389,915608.0
maharashtra,chandrapur district,2023,3,1331,1883071.0
maharashtra,kolhapur district,2023,3,1581,3133466.0
maharashtra,solapur district,2023,3,3358,4879560.0
maharashtra,mumbai district,2023,3,5009,5630520.0
maharashtra,sindhudurg district,2023,3,510,956862.0
maharashtra,dhule district,2023,3,676,1162868.0
maharashtra,wardha district,2023,3,597,1052114.0
maharashtra,parbhani district,2023,3,420,635394.0
maharashtra,mumbai suburban district,2023,3,12754,14762376.0
